longdist;internat;local;int_disc;billtype;pay;age;gender;marital;children;income;churn
11,02;0;49,41;Нет;Бюджетный;CH;94;Мужской;Женат;1;76213,2;Остается
22;0;66,59;Нет;Бюджетный;CH;50;Женский;Женат;0;70004,1;Уходит
0,64;0;121,18;Нет;Бесплатный;CC;29;Мужской;Одинокий;0;94179,1;Остается
15,75;0;32,85;Да;Бесплатный;CC;39;Женский;Женат;1;46736;Остается
19,37;0;121,68;Да;Бюджетный;CH;59;Женский;Женат;0;29953,1;Уходит
19,29;0;59,47;Нет;Бесплатный;CC;23;Женский;Одинокий;1;63712,1;Остается
17,46;0;12,45;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;37498,2;Остается
2,16;0;227;Да;Бесплатный;CC;41;Женский;Женат;1;47916,3;Уходит
3,33;0;99,32;Нет;Бюджетный;Auto;91;Женский;Женат;0;99309;Уходит
14,61;0;74,73;Нет;Бюджетный;CC;68;Женский;Женат;2;50290,7;Уходит
7,11;0;19,5;Нет;Бюджетный;Auto;81;Мужской;Одинокий;0;67634,7;Остается
1,28;0;55,97;Нет;Бесплатный;CC;82;Мужской;Одинокий;2;50290,7;Остается
27,33;0;23,86;Да;Бесплатный;Auto;86;Женский;Одинокий;2;92885,9;Остается
21,53;0;26,54;Да;Бюджетный;CC;31;Женский;Женат;2;55977,7;Остается
8,37;0;20,71;Да;Бесплатный;CC;62;Мужской;Женат;2;64283,2;Остается
15,54;0;57,32;Да;Бесплатный;CH;80;Мужской;Одинокий;1;15060,6;Остается
0;0;3;Нет;Бесплатный;CC;93;Женский;Женат;2;96926,2;Уходит
5,38;8,83;33,59;Нет;Бюджетный;Auto;70;Мужской;Одинокий;2;66649,2;Остается
23,22;0;143,81;Да;Бесплатный;CH;22;Женский;Одинокий;2;14905;Уходит
1,26;0;103,46;Нет;Бесплатный;CC;82;Женский;Одинокий;0;8604,64;Уходит
13,23;0;26,88;Нет;Бесплатный;CH;70;Мужской;Женат;1;76837,4;Остается
1,85;0;34,18;Да;Бесплатный;CC;64;Мужской;Женат;1;36510,9;Остается
11,36;0;13,46;Нет;Бесплатный;CC;43;Женский;Одинокий;2;77293;Уходит
0;0;2,61;Нет;Бесплатный;CC;40;Женский;Одинокий;1;1302,4;Уходит
24,61;1,32;15,16;Нет;Бесплатный;CC;61;Женский;Одинокий;0;11890,1;Уходит
5,33;0;103,31;Да;Бесплатный;CC;54;Мужской;Женат;2;23537,6;Остается
15,93;2,21;73,07;Да;Бюджетный;Auto;68;Женский;Женат;0;73728,3;Уходит
26;0;37,13;Да;Бесплатный;CH;79;Женский;Одинокий;1;87818,3;Остается
0;0;1,21;Нет;Бюджетный;CC;20;Женский;Женат;2;84629,3;Уходит
0,03;0;46,04;Да;Бесплатный;CC;60;Мужской;Одинокий;1;86629,3;Остается
22,8;0;20,26;Да;Бюджетный;CC;88;Мужской;Женат;1;13091,6;Остается
24,93;9,13;12,8;Нет;Бесплатный;CC;71;Женский;Женат;2;80844,5;Уходит
12,76;0;16,42;Да;Бюджетный;CC;73;Женский;Женат;1;19621,6;Уходит
17,62;6,41;116,81;Нет;Бесплатный;CC;32;Женский;Женат;2;18913,2;Уходит
11,57;0;12,47;Да;Бесплатный;CH;60;Женский;Женат;2;99488,1;Остается
9,82;0;82,45;Да;Бюджетный;CC;60;Женский;Женат;1;40792,3;Остается
19,73;0;71,32;Да;Бесплатный;CC;81;Женский;Женат;1;70052;Уходит
16,37;0;7,01;Нет;Бюджетный;CH;97;Женский;Женат;1;51261,9;Уходит
8,87;0;81,17;Нет;Бесплатный;Auto;89;Мужской;Женат;2;64009,7;Остается
18,32;0;47,58;Нет;Бюджетный;Auto;37;Женский;Одинокий;0;5978,89;Остается
17,66;0;71,07;Нет;Бесплатный;CC;53;Женский;Одинокий;0;95584,5;Остается
29,5;0;30,21;Нет;Бесплатный;CC;91;Мужской;Женат;0;50290,7;Остается
15,6;0;24,19;Нет;Бесплатный;CH;79;Женский;Женат;2;8204,72;Уходит
1,11;0;22,74;Нет;Бесплатный;CC;96;Мужской;Одинокий;0;83986,8;Остается
17,48;0;24,21;Нет;Бюджетный;CC;84;Женский;Одинокий;0;95056,9;Уходит
24,61;0;21,94;Нет;Бесплатный;CH;68;Мужской;Одинокий;1;14904,1;Остается
27,88;0;13,13;Нет;Бесплатный;Auto;46;Женский;Женат;0;94576,2;Уходит
0;0;1,31;Нет;Бесплатный;Auto;87;Женский;Женат;0;7657,96;Уходит
12,81;5,76;101,56;Нет;Бюджетный;CC;79;Женский;Женат;0;50530,8;Уходит
27,5;0;6,15;Да;Бюджетный;Auto;56;Женский;Женат;1;87302,6;Уходит
11,83;1,21;50,94;Нет;Бесплатный;CC;86;Женский;Женат;0;31242,1;Уходит
0;0;0,58;Да;Бюджетный;CC;78;Женский;Женат;2;62685;Уходит
9,67;0;38,21;Нет;Бесплатный;Auto;22;Женский;Женат;1;58462,3;Остается
12,87;0;92,85;Нет;Бесплатный;CC;29;Мужской;Одинокий;2;35235,9;Уходит
28,43;0;84,11;Нет;Бесплатный;CC;48;Женский;Одинокий;0;76142;Остается
18,45;0;65,57;Нет;Бесплатный;CH;38;Женский;Женат;1;50290,7;Остается
11,26;0;83,64;Да;Бюджетный;CH;73;Женский;Одинокий;2;85184,6;Уходит
15,86;0;27,32;Нет;Бюджетный;Auto;72;Женский;Одинокий;1;78796;Уходит
27,01;7,55;45,37;Нет;Бесплатный;CC;92;Мужской;Одинокий;1;57904,4;Уходит
21,47;0;7,81;Да;Бюджетный;Auto;23;Женский;Женат;2;70032,2;Остается
23,81;1,72;29,78;Да;Бесплатный;CC;35;Мужской;Женат;2;86549,5;Уходит
13,25;0;79,94;Нет;Бесплатный;CC;32;Мужской;Одинокий;1;54164,9;Остается
0;0;3,82;Да;Бесплатный;CC;19;Женский;Одинокий;1;44566,6;Уходит
24,15;0;10,48;Да;Бюджетный;CC;38;Женский;Женат;0;17499,2;Остается
29,92;0;8,8;Да;Бюджетный;CH;60;Женский;Одинокий;0;93322,1;Остается
11,91;0;134,4;Нет;Бесплатный;CC;57;Мужской;Одинокий;2;91136,2;Остается
28,92;0;28,71;Нет;Бюджетный;Auto;76;Мужской;Женат;2;24855,7;Остается
13,12;0;43,96;Нет;Бюджетный;CC;75;Женский;Женат;0;16814,1;Остается
11,74;0;38,33;Нет;Бюджетный;CC;64;Женский;Женат;0;6528,38;Уходит
24,64;0;5,49;Нет;Бюджетный;CC;96;Мужской;Женат;0;61550,6;Остается
21,44;0;79,96;Да;Бюджетный;CH;33;Женский;Женат;2;68203,8;Остается
15,28;1,84;49,51;Нет;Бюджетный;Auto;77;Мужской;Одинокий;0;81875,8;Остается
2,86;0;75,73;Нет;Бюджетный;Auto;48;Женский;Женат;0;98129;Уходит
1,11;0;115,61;Нет;Бесплатный;CC;94;Женский;Одинокий;1;91346,9;Остается
13,7;0;74,18;Нет;Бюджетный;CH;90;Женский;Одинокий;2;97445,2;Уходит
17,13;0;12,34;Нет;Бюджетный;CC;82;Женский;Женат;1;49453,8;Остается
5,5;4,51;42,64;Нет;Бюджетный;Auto;94;Мужской;Женат;0;83876,4;Уходит
24,77;0;20,08;Да;Бесплатный;CH;92;Женский;Женат;1;77129,1;Уходит
6,3;0;60,52;Нет;Бюджетный;CC;46;Мужской;Одинокий;1;55634,8;Остается
15,93;2,21;73,07;Да;Бюджетный;Auto;68;Женский;Женат;0;73728,3;Уходит
5,19;0;30;Нет;Бесплатный;CC;90;Женский;Женат;1;41416,8;Уходит
22,29;6,46;15,87;Да;Бюджетный;Auto;80;Женский;Женат;1;26609,9;Уходит
3,99;0,1;53,69;Нет;Бесплатный;CH;78;Женский;Женат;0;50290,7;Остается
24,3;0;64,84;Нет;Бесплатный;CH;60;Мужской;Одинокий;0;3184,42;Остается
25,23;0,94;65,51;Да;Бюджетный;CC;47;Женский;Женат;1;7071,46;Уходит
0;0;1,86;Нет;Бюджетный;CH;63;Мужской;Одинокий;0;37120;Уходит
19,47;0;7,44;Да;Бесплатный;CH;63;Мужской;Женат;1;81686,6;Остается
23,18;5,53;72,96;Нет;Бюджетный;CC;32;Мужской;Женат;0;54430,2;Уходит
13,1;0;33,7;Да;Бюджетный;CC;65;Женский;Женат;1;62751,3;Уходит
0;0;4,3;Нет;Бюджетный;CC;87;Женский;Одинокий;0;21744,9;Уходит
21,08;9,42;6,38;Да;Бюджетный;CH;55;Мужской;Одинокий;2;50050,5;Уходит
0;0;1,84;Да;Бюджетный;CC;43;Женский;Женат;0;85205,1;Уходит
6,67;0;77,25;Нет;Бесплатный;Auto;54;Мужской;Женат;2;11676,2;Остается
4,98;0;84,61;Нет;Бесплатный;CC;76;Мужской;Женат;2;23536;Остается
0;0;3,63;Нет;Бесплатный;Auto;70;Мужской;Женат;1;17819,9;Уходит
2,31;8,82;8,5;Нет;Бесплатный;CH;96;Мужской;Женат;2;95184,9;Уходит
14,64;0;11,21;Нет;Бюджетный;CC;48;Женский;Женат;2;85246,6;Уходит
26,47;0;13,95;Нет;Бюджетный;CC;34;Женский;Женат;2;24325,8;Остается
26,86;0;14,57;Нет;Бесплатный;CC;53;Женский;Одинокий;2;26107,5;Уходит
14,99;0;24,06;Нет;Бесплатный;CC;55;Женский;Женат;0;79771,3;Уходит
27,27;0;191,49;Нет;Бесплатный;CC;79;Мужской;Женат;2;76486,8;Остается
29,89;0;37,42;Нет;Бюджетный;CC;81;Женский;Одинокий;0;54486,5;Уходит
23,56;0;21,12;Нет;Бюджетный;CH;75;Мужской;Женат;2;71035,4;Остается
24,05;0;17,7;Нет;Бесплатный;CH;78;Женский;Одинокий;1;88990,6;Уходит
28,11;0;17,66;Нет;Бесплатный;CC;57;Женский;Женат;2;64977,4;Остается
3,04;0;42,92;Нет;Бесплатный;CC;54;Женский;Женат;1;40027,6;Уходит
27,82;0;124,75;Нет;Бесплатный;CH;70;Мужской;Одинокий;0;56421,8;Остается
2,54;8,9;73,97;Нет;Бюджетный;Auto;64;Мужской;Одинокий;0;53919,9;Остается
1,48;0;83,87;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;38348,1;Остается
3,35;9,61;136,89;Нет;Бюджетный;CH;68;Мужской;Одинокий;1;57322,1;Уходит
28,75;0;18,66;Нет;Бюджетный;CC;67;Мужской;Женат;2;37168,9;Остается
6,96;0;11,03;Нет;Бюджетный;CC;87;Женский;Одинокий;0;70492,4;Уходит
19,56;0;34,42;Нет;Бесплатный;CC;83;Мужской;Женат;2;25108,2;Остается
13,7;0;74,18;Нет;Бюджетный;CH;90;Женский;Одинокий;2;97445,2;Уходит
8,87;0;81,17;Нет;Бесплатный;Auto;89;Мужской;Женат;2;64009,7;Остается
10,85;0;122,45;Нет;Бюджетный;CC;48;Женский;Женат;2;44596,4;Уходит
27,9;0;6,58;Да;Бесплатный;CC;19;Женский;Женат;1;73089,7;Остается
23,44;0;22,18;Да;Бюджетный;CC;97;Женский;Женат;1;95971,9;Уходит
19,02;0;52,26;Нет;Бесплатный;CC;74;Мужской;Одинокий;1;18064,4;Остается
0,51;1,88;21,86;Нет;Бесплатный;CH;39;Женский;Женат;0;86770,4;Уходит
29,95;0;312,2;Да;Бюджетный;Auto;97;Мужской;Женат;1;9148,27;Остается
15,82;0;108,04;Нет;Бюджетный;CC;65;Женский;Одинокий;2;18151,6;Уходит
7,14;0;36,24;Нет;Бюджетный;CH;59;Женский;Одинокий;2;59478,8;Уходит
1,52;0;94,98;Нет;Бюджетный;CC;61;Женский;Женат;0;10878,5;Уходит
25,21;0;58,43;Нет;Бесплатный;Auto;80;Женский;Одинокий;0;65209,6;Уходит
21,47;0;54,46;Нет;Бесплатный;CH;64;Женский;Одинокий;2;62275,3;Уходит
22,9;2,15;22,63;Нет;Бюджетный;CH;55;Мужской;Одинокий;2;33377,3;Остается
8,76;0;25,64;Да;Бюджетный;CC;20;Женский;Женат;1;2976,91;Остается
19,02;0;52,26;Нет;Бесплатный;CC;74;Мужской;Одинокий;1;18064,4;Остается
4,83;0;56,65;Нет;Бюджетный;CC;28;Женский;Женат;0;38450,2;Остается
3,71;0;10,22;Нет;Бесплатный;Auto;88;Женский;Одинокий;2;10764,6;Уходит
18,53;0;68,48;Нет;Бюджетный;CC;75;Женский;Одинокий;1;36939,7;Уходит
17,88;0;76,32;Нет;Бесплатный;CC;93;Мужской;Одинокий;0;93302,9;Остается
2,64;0;50,23;Нет;Бесплатный;Auto;67;Женский;Женат;2;99100,1;Уходит
0;0;1,51;Нет;Бюджетный;CH;61;Мужской;Женат;2;25303,2;Уходит
0;0;1,04;Нет;Бесплатный;Auto;82;Женский;Одинокий;1;95877,7;Уходит
9,17;0;13,61;Нет;Бюджетный;CH;25;Мужской;Женат;0;52366,4;Остается
11,02;0;49,41;Нет;Бюджетный;CH;94;Мужской;Женат;1;76213,2;Остается
1,85;0;34,18;Да;Бесплатный;CC;64;Мужской;Женат;1;36510,9;Остается
16,15;0;145,35;Нет;Бюджетный;CC;62;Женский;Одинокий;0;72358,6;Остается
25,12;0;284,11;Да;Бесплатный;CC;70;Женский;Женат;1;28197,3;Уходит
24;0;75,19;Нет;Бюджетный;CC;93;Мужской;Одинокий;1;4347,25;Остается
1,04;9,59;12,91;Нет;Бесплатный;Auto;83;Женский;Одинокий;2;76845,3;Уходит
1,4;0;44,21;Да;Бесплатный;CC;92;Мужской;Женат;0;29854,3;Остается
18;0;133,76;Нет;Бесплатный;CC;20;Женский;Женат;2;59758,4;Остается
6,31;0;32,5;Нет;Бесплатный;CC;53;Мужской;Женат;2;50290,7;Остается
20,24;0;25,13;Да;Бесплатный;CC;19;Мужской;Женат;2;92981,2;Остается
15,16;0;17;Нет;Бюджетный;CC;41;Женский;Женат;0;33520,9;Уходит
17,28;0;8,99;Нет;Бесплатный;CC;24;Женский;Женат;1;33065;Уходит
2,26;0;49,94;Да;Бесплатный;Auto;23;Мужской;Женат;2;55371,8;Остается
0;0;4,98;Нет;Бюджетный;CC;96;Мужской;Одинокий;1;86711,3;Уходит
0;0;1,52;Нет;Бесплатный;Auto;18;Мужской;Одинокий;2;11691,2;Уходит
9,82;0;25,11;Нет;Бюджетный;Auto;21;Женский;Женат;1;78855,5;Остается
5,81;0;11,48;Нет;Бесплатный;CC;83;Женский;Женат;0;89344,4;Остается
8,86;4,44;43,64;Да;Бюджетный;CH;55;Мужской;Одинокий;2;85753,8;Уходит
13,62;0;188,56;Нет;Бюджетный;CC;91;Женский;Женат;1;82051,9;Уходит
15,33;0;5,12;Нет;Бюджетный;CH;26;Мужской;Одинокий;2;8172,8;Остается
0,64;0;121,18;Нет;Бесплатный;CC;29;Мужской;Одинокий;0;94179,1;Остается
27,11;0;6;Да;Бюджетный;CH;47;Женский;Женат;2;56816,4;Уходит
7,46;0;18,7;Да;Бесплатный;CC;79;Мужской;Женат;0;34994,1;Остается
16,62;7,88;16,06;Нет;Бесплатный;CH;47;Мужской;Одинокий;0;4961,5;Остается
16,38;0;9,73;Нет;Бюджетный;CC;63;Женский;Одинокий;0;3902,04;Остается
20,57;3,27;23,34;Нет;Бюджетный;CC;18;Женский;Женат;1;9925,68;Уходит
25,93;0;77,29;Нет;Бюджетный;CC;82;Женский;Женат;1;77265,5;Уходит
0;0;3,08;Нет;Бесплатный;CC;77;Женский;Одинокий;2;79972,6;Уходит
0;0;0,66;Да;Бесплатный;CC;92;Мужской;Одинокий;0;49551,8;Уходит
0;0;1,51;Нет;Бюджетный;CH;61;Мужской;Женат;2;25303,2;Уходит
24,14;0;40,52;Нет;Бюджетный;Auto;38;Мужской;Одинокий;2;58087,5;Остается
23,99;4,35;39,56;Нет;Бесплатный;Auto;79;Женский;Женат;0;2759,49;Уходит
1,74;0;30,12;Нет;Бюджетный;CC;43;Женский;Женат;2;22781,6;Уходит
0;0;0,66;Да;Бесплатный;CC;92;Мужской;Одинокий;0;49551,8;Уходит
9,51;0;103,28;Нет;Бесплатный;CC;89;Мужской;Женат;0;91655,8;Остается
3,1;0;6,43;Нет;Бюджетный;CC;65;Мужской;Женат;0;30057,4;Остается
22,62;0;25,76;Нет;Бюджетный;CC;37;Мужской;Женат;0;11693,3;Остается
1,04;6,1;28,83;Да;Бюджетный;CC;33;Мужской;Женат;1;57237,9;Уходит
5,35;0;42,46;Да;Бюджетный;CC;43;Мужской;Женат;0;12439,4;Остается
7,76;0;19,57;Да;Бюджетный;CC;52;Женский;Одинокий;0;15906;Уходит
15,29;0;52,28;Нет;Бюджетный;CC;44;Мужской;Женат;1;91008,7;Остается
3,22;0;35,93;Нет;Бесплатный;CC;71;Женский;Женат;2;80667,4;Уходит
27,37;0,2;48,9;Да;Бесплатный;CH;19;Женский;Одинокий;1;24896,1;Уходит
7,35;0;47,44;Нет;Бюджетный;CC;33;Мужской;Женат;1;19173,6;Остается
0;0;1,41;Нет;Бесплатный;CC;84;Женский;Одинокий;0;50290,7;Уходит
18,88;0;96,3;Нет;Бесплатный;CH;79;Мужской;Женат;1;37571,1;Остается
0;0;1,22;Нет;Бюджетный;CC;92;Женский;Одинокий;0;51611,3;Уходит
18,25;0;47,45;Нет;Бесплатный;Auto;25;Мужской;Женат;0;4592,8;Уходит
25,31;0;51,62;Да;Бюджетный;CC;94;Женский;Женат;2;38925,5;Остается
21,69;3,46;17,38;Нет;Бесплатный;CC;93;Мужской;Женат;1;76511,3;Уходит
11,85;0;176,49;Нет;Бюджетный;CC;71;Женский;Одинокий;2;4581,9;Уходит
11,31;0;71,5;Да;Бюджетный;CH;75;Женский;Одинокий;1;57952,6;Уходит
12,34;0;80,92;Нет;Бюджетный;CH;91;Женский;Одинокий;2;69984,1;Уходит
0;0;1,31;Нет;Бюджетный;Auto;64;Женский;Женат;1;1433,72;Уходит
21,91;6,71;27;Да;Бюджетный;CC;52;Мужской;Одинокий;0;88413,4;Уходит
22,51;0;5,38;Нет;Бесплатный;CC;61;Мужской;Одинокий;2;88408,2;Остается
0;0;0,28;Да;Бесплатный;CC;85;Мужской;Одинокий;0;8372,23;Уходит
8,65;0;67,42;Да;Бюджетный;CC;40;Мужской;Одинокий;0;57482,7;Остается
1,11;0;115,61;Нет;Бесплатный;CC;94;Женский;Одинокий;1;91346,9;Остается
0;0;3,33;Да;Бюджетный;CC;36;Женский;Одинокий;1;94083,3;Остается
10,88;0;47,66;Да;Бюджетный;CC;94;Женский;Одинокий;2;49724,1;Уходит
21,44;0;10,44;Нет;Бюджетный;CC;31;Мужской;Женат;0;15865;Остается
3,04;0;42,92;Нет;Бесплатный;CC;54;Женский;Женат;1;40027,6;Уходит
9,65;0;108,82;Да;Бесплатный;CH;58;Женский;Женат;2;81711,9;Уходит
29,06;0,3;65,36;Нет;Бюджетный;CH;97;Мужской;Женат;0;39383,4;Остается
16,19;0;12,12;Да;Бюджетный;CC;75;Женский;Женат;2;11434,6;Уходит
9,57;0;10,47;Нет;Бюджетный;CH;23;Женский;Женат;0;869,57;Уходит
0;0;0,93;Нет;Бесплатный;CC;41;Мужской;Женат;0;2645,1;Уходит
11,97;0;25,59;Нет;Бесплатный;CC;66;Мужской;Женат;2;76161,4;Остается
14,7;0;17,87;Да;Бюджетный;Auto;30;Женский;Одинокий;1;73334,3;Остается
23,3;0;291,73;Да;Бесплатный;CC;71;Женский;Одинокий;0;61453,1;Уходит
15,42;0,39;150,51;Нет;Бесплатный;Auto;85;Мужской;Женат;1;58310,2;Остается
24,87;0;29,22;Нет;Бесплатный;CC;37;Мужской;Одинокий;0;83378,3;Остается
5,02;0;29,8;Нет;Бюджетный;CC;20;Мужской;Одинокий;2;9431,04;Уходит
10,77;0;64,62;Нет;Бесплатный;CC;94;Женский;Женат;2;37742;Остается
26,5;0;31,08;Да;Бесплатный;CC;81;Мужской;Одинокий;1;3968,54;Остается
0;0;4,09;Нет;Бюджетный;CH;88;Женский;Женат;1;36970,2;Уходит
14,15;0;108,43;Да;Бесплатный;Auto;39;Женский;Одинокий;0;16829,6;Остается
18,91;0;23,29;Нет;Бесплатный;CC;39;Женский;Одинокий;1;46638,5;Остается
17,46;0;12,45;Нет;Бесплатный;CH;82;Мужской;Одинокий;0;37498,2;Остается
14,57;0;38,23;Нет;Бюджетный;CH;25;Мужской;Одинокий;2;56861,8;Остается
0;0;4,09;Нет;Бюджетный;CH;88;Женский;Женат;1;36970,2;Уходит
7,19;0;187,51;Да;Бесплатный;CC;61;Мужской;Женат;2;53619,2;Остается
5,64;0;25,86;Нет;Бесплатный;CC;18;Женский;Женат;1;97220,7;Остается
18,23;0;23,52;Да;Бюджетный;Auto;59;Мужской;Женат;2;35119,1;Остается
24,42;0;104,95;Нет;Бесплатный;CC;83;Мужской;Женат;2;85753,4;Остается
16,9;0;11,52;Нет;Бюджетный;CC;53;Мужской;Одинокий;2;21242,8;Остается
26,86;0;213,18;Нет;Бесплатный;CC;86;Мужской;Женат;2;78801,2;Остается
11,02;0;9,26;Нет;Бюджетный;CC;92;Мужской;Женат;1;95020,4;Остается
19,89;9,58;19,21;Нет;Бюджетный;CH;75;Женский;Женат;2;25738,4;Уходит
6,19;9,16;105,3;Нет;Бюджетный;Auto;40;Женский;Женат;0;15980,1;Уходит
22,49;0;151,61;Да;Бесплатный;Auto;56;Мужской;Женат;2;85275;Остается
10,44;0;39,96;Нет;Бесплатный;CC;47;Женский;Женат;1;53298,7;Уходит
17,52;0;47,51;Нет;Бюджетный;CH;43;Мужской;Одинокий;2;57976,7;Остается
16,35;0;15,25;Нет;Бесплатный;CC;58;Мужской;Женат;0;64789,8;Остается
0;0;4,33;Да;Бюджетный;CH;28;Женский;Женат;0;48631,3;Уходит
0;0;0,36;Нет;Бюджетный;CC;25;Мужской;Женат;0;4545,11;Уходит
24,18;0;33,47;Нет;Бюджетный;CC;48;Женский;Женат;0;24737,8;Остается
11,45;0;42,86;Нет;Бесплатный;Auto;69;Мужской;Женат;2;30901,3;Остается
21,32;0;7,55;Нет;Бесплатный;CC;30;Женский;Женат;2;16948,8;Остается
13,18;0;18,39;Да;Бюджетный;CH;64;Женский;Одинокий;1;45495;Уходит
0;0;2,14;Нет;Бесплатный;Auto;58;Мужской;Одинокий;2;17371;Остается
16,44;0;77,76;Да;Бюджетный;CC;74;Женский;Женат;2;87844,8;Уходит
0;0;0,62;Нет;Бесплатный;CC;84;Женский;Одинокий;0;77462;Уходит
7,43;0;89,51;Нет;Бюджетный;CH;74;Мужской;Женат;1;60015,1;Остается
0;0;2,52;Да;Бесплатный;CC;71;Мужской;Женат;0;64882;Остается
20,06;0;21,47;Нет;Бюджетный;Auto;78;Мужской;Женат;0;84269;Остается
16,16;0;88,1;Нет;Бесплатный;CC;31;Женский;Одинокий;2;85401,7;Остается
27,09;0;39,74;Нет;Бюджетный;CC;35;Женский;Женат;0;77680;Остается
12,56;0;53,44;Нет;Бюджетный;CC;36;Мужской;Одинокий;1;35381,6;Остается
27,34;0;75,28;Нет;Бюджетный;CH;88;Мужской;Женат;2;71686,2;Остается
1,91;0;25,96;Нет;Бесплатный;CC;86;Женский;Одинокий;0;69350,5;Остается
23,5;4,92;59,85;Нет;Бесплатный;CC;21;Женский;Женат;0;64236,8;Уходит
12,54;0;311,29;Нет;Бюджетный;CC;21;Женский;Одинокий;0;45612,9;Остается
14,21;0;43,02;Нет;Бесплатный;CC;38;Женский;Женат;0;56518,4;Остается
16,37;0,05;49,19;Нет;Бюджетный;CC;48;Мужской;Одинокий;1;98360,6;Остается
2,16;0;227;Да;Бесплатный;CC;41;Женский;Женат;1;47916,3;Уходит
23,17;0;87,4;Да;Бюджетный;CC;21;Женский;Одинокий;2;21709,7;Уходит
25,56;0;53,2;Нет;Бесплатный;CH;26;Мужской;Одинокий;0;34129,2;Уходит
4,64;1,77;68,63;Нет;Бесплатный;CC;77;Женский;Женат;0;39516,3;Уходит
17,73;0;5,43;Нет;Бюджетный;CC;45;Женский;Женат;0;41947,8;Остается
23,95;0;17,89;Да;Бюджетный;CC;80;Женский;Одинокий;2;47893,1;Уходит
15,84;0;27,13;Нет;Бюджетный;Auto;79;Мужской;Одинокий;1;67137,7;Остается
23,71;0;17,41;Да;Бесплатный;Auto;59;Мужской;Женат;2;40637,4;Остается
18,03;0;57,29;Да;Бесплатный;CC;71;Мужской;Женат;2;36439,8;Остается
19,96;9,9;101,09;Да;Бюджетный;CC;66;Мужской;Одинокий;0;57122,2;Уходит
2,74;0;180,97;Нет;Бюджетный;CC;54;Мужской;Женат;2;93476,6;Остается
8,65;0;69,93;Нет;Бюджетный;CC;43;Женский;Одинокий;1;53989,3;Уходит
21,91;6,71;27;Да;Бюджетный;CC;52;Мужской;Одинокий;0;88413,4;Уходит
20,21;0;7,26;Да;Бюджетный;CC;23;Мужской;Одинокий;1;84217,7;Остается
14,79;0;36,68;Да;Бесплатный;CC;68;Женский;Женат;1;97318,6;Уходит
3,16;0;105,56;Нет;Бюджетный;CC;32;Женский;Женат;2;82258,2;Остается
0;0;1,07;Нет;Бесплатный;CC;78;Женский;Одинокий;2;74392,1;Остается
13,72;0;13,35;Да;Бюджетный;Auto;72;Мужской;Одинокий;0;21079,2;Остается
17,22;0;31,56;Да;Бюджетный;CH;55;Женский;Женат;0;91708,4;Остается
28,24;0;36,96;Нет;Бюджетный;CH;77;Женский;Женат;0;17021,6;Уходит
29,27;6,33;109,86;Нет;Бесплатный;CH;29;Мужской;Одинокий;0;18861,6;Уходит
15,14;0;23,12;Нет;Бесплатный;CC;62;Женский;Одинокий;0;69977,3;Уходит
0,64;0;121,18;Нет;Бесплатный;CC;29;Мужской;Одинокий;0;94179,1;Остается
10,9;9,28;27,02;Да;Бюджетный;CH;47;Женский;Женат;1;57611,4;Уходит
0;0;1,48;Да;Бесплатный;CC;53;Женский;Одинокий;1;23526,2;Уходит
23,12;6,25;57,03;Да;Бесплатный;CC;86;Женский;Одинокий;1;31639,2;Уходит
0;0;1,18;Да;Бюджетный;CC;79;Мужской;Одинокий;2;89566,2;Уходит
16,25;4,68;57,36;Нет;Бюджетный;CH;22;Мужской;Женат;2;65129;Остается
7,39;0;6,8;Нет;Бесплатный;CC;52;Женский;Одинокий;0;52963,3;Уходит
14,47;0;69,3;Нет;Бесплатный;CC;48;Мужской;Женат;0;58764,7;Остается
8,81;0;9,29;Да;Бюджетный;Auto;31;Женский;Одинокий;0;41856,2;Остается
15,81;3,05;45,12;Нет;Бесплатный;CC;35;Мужской;Женат;2;18345,3;Уходит
17,71;8,32;17,18;Нет;Бюджетный;CC;73;Женский;Женат;1;84601,4;Уходит
23,26;0;19,19;Да;Бесплатный;CC;26;Мужской;Одинокий;2;14785,7;Уходит
17,48;0;23,77;Нет;Бюджетный;CC;49;Женский;Женат;1;97841,7;Уходит
17,62;0;71,03;Нет;Бесплатный;CC;28;Мужской;Одинокий;2;88063,2;Остается
0;0;3,37;Да;Бюджетный;CH;59;Женский;Женат;2;36660,9;Уходит
18,35;0;50,12;Нет;Бюджетный;CC;80;Мужской;Одинокий;1;13141,5;Остается
25,29;0;46,73;Нет;Бесплатный;CH;84;Женский;Женат;0;87840,6;Уходит
2,86;0;75,73;Нет;Бюджетный;Auto;48;Женский;Женат;0;98129;Уходит
0;0;4,74;Нет;Бесплатный;CH;81;Мужской;Одинокий;2;15669,3;Уходит
2,77;0;9,36;Нет;Бюджетный;CC;45;Мужской;Женат;0;70239,8;Остается
11,03;0;34,28;Нет;Бюджетный;CC;87;Женский;Одинокий;2;3776,12;Уходит
6,12;0;90,28;Нет;Бесплатный;CC;50;Мужской;Женат;2;94902,6;Остается
22,54;0;25,38;Нет;Бесплатный;Auto;67;Мужской;Женат;0;78319,3;Остается
24,93;9,13;12,8;Нет;Бесплатный;CC;71;Женский;Женат;2;80844,5;Уходит
0;0;4,01;Нет;Бесплатный;Auto;27;Женский;Одинокий;2;3353,28;Уходит
